DeviceID: 
runTime,packetNumber,status,errorString,limb,calib,limbkinparam,limbdynparam,angle1,angle2,angle3,angle4,force,torque,epx,epy,epz,phi1,phi2,phi3,imuangle1,imuangle2,imuangle3,imuangle4,marbtn,calibbtn,target,desired,control
279.024,22443,48,NOERROR,0,0,,,-0.94952,-0.3515625,-0.3515625,-4.833984,-0.3136623,,,,,,,,2.033669,0.855935,-1.970389,2.233916,1,,999,999,0
279.036,22444,48,NOERROR,0,0,,,-0.94952,-0.3515625,-0.2636719,-4.833984,-0.3123135,,,,,,,,2.077076,1.109265,-2.885091,2.570195,1,,999,999,0
279.049,22445,48,NOERROR,0,0,,,-0.94952,-0.3515625,-0.2636719,-4.833984,-0.3085669,,,,,,,,2.154562,0.7558741,-2.221424,2.246744,1,,999,999,0
279.061,22446,48,NOERROR,0,0,,,-0.94952,-0.3515625,-0.2636719,-4.833984,-0.3067686,,,,,,,,2.243001,1.262435,-2.873189,2.250283,1,,999,999,0
279.074,22447,48,NOERROR,0,0,,,-0.94952,-0.3515625,-0.2636719,-4.833984,-0.3042209,,,,,,,,2.078745,0.8852948,-2.344293,2.212847,1,,999,999,0
279.086,22448,48,NOERROR,0,0,,,-0.94952,-0.3515625,-0.2636719,-4.833984,-0.301973,,,,,,,,2.372795,0.8991243,-2.411766,2.267041,1,,999,999,0
279.098,22449,48,NOERROR,0,0,,,-0.94952,-0.3515625,-0.2636719,-4.833984,-0.3022727,,,,,,,,2.228597,1.079866,-2.600384,2.287578,1,,999,999,0
279.111,22450,48,NOERROR,0,0,,,-0.949105,-0.3515625,-0.2636719,-4.833984,-0.3001746,,,,,,,,2.242061,1.065584,-2.465869,2.098639,1,,999,999,0.0008153729
279.123,22451,48,NOERROR,0,0,,,-0.949105,-0.3515625,-0.2636719,-4.833984,-0.3006242,,,,,,,,2.267417,0.8682635,-2.048134,2.001908,1,,999,999,0
279.136,22452,48,NOERROR,0,0,,,-0.94869,-0.3515625,-0.2636719,-4.833984,-0.3000248,,,,,,,,2.253419,0.8962677,-2.618718,2.519144,1,,999,999,0.0008151386
279.148,22453,48,NOERROR,0,0,,,-0.948275,-0.3515625,-0.2636719,-4.833984,-0.3000248,,,,,,,,1.998149,1.11837,-2.617251,2.166213,1,,999,999,0.0009569307
279.161,22454,48,NOERROR,0,0,,,-0.9478599,-0.3515625,-0.2636719,-4.833984,-0.3018231,,,,,,,,2.173022,1.206344,-2.716006,2.219559,1,,999,999,0.0008153729
279.173,22455,48,NOERROR,0,0,,,-0.947445,-0.3515625,-0.2636719,-4.833984,-0.303022,,,,,,,,2.12445,0.9089366,-2.453649,2.439231,1,,999,999,0.0009566559
279.185,22456,48,NOERROR,0,0,,,-0.947445,-0.3515625,-0.2636719,-4.833984,-0.3066187,,,,,,,,2.14216,0.7424221,-1.959792,2.246358,1,,999,999,0
279.198,22457,48,NOERROR,0,0,,,-0.947445,-0.3515625,-0.2636719,-4.833984,-0.3112645,,,,,,,,2.125642,0.5876284,-2.080479,2.302335,1,,999,999,0
279.21,22458,48,NOERROR,0,0,,,-0.947445,-0.3515625,-0.2636719,-4.833984,-0.3172589,,,,,,,,2.421695,1.008526,-2.128771,2.386475,1,,999,999,0
279.223,22459,48,NOERROR,0,0,,,-0.947445,-0.3515625,-0.2636719,-4.833984,-0.3181581,,,,,,,,2.082566,0.8949552,-2.372129,2.520571,1,,999,999,0
279.235,22460,48,NOERROR,0,0,,,-0.947445,-0.3515625,-0.2636719,-4.833984,-0.3192072,,,,,,,,2.081885,1.160298,-2.505687,1.984917,1,,999,999,0
279.248,22461,48,NOERROR,0,0,,,-0.947445,-0.3515625,-0.2636719,-4.833984,-0.3220545,,,,,,,,2.156731,0.6165119,-2.221851,2.552752,1,,999,999,0
279.26,22462,48,NOERROR,0,0,,,-0.947445,-0.3515625,-0.2636719,-4.833984,-0.3220545,,,,,,,,2.282718,1.331243,-2.794219,2.16116,1,,999,999,0
279.273,22463,48,NOERROR,0,0,,,-0.947445,-0.3515625,-0.2636719,-4.833984,-0.3240027,,,,,,,,1.962056,1.037549,-2.736382,2.407353,1,,999,999,0
279.285,22464,48,NOERROR,0,0,,,-0.947445,-0.3515625,-0.2636719,-4.833984,-0.3243025,,,,,,,,2.313279,0.9258551,-2.619667,2.765547,1,,999,999,0
279.297,22465,48,NOERROR,0,0,,,-0.947445,-0.3515625,-0.2636719,-4.833984,-0.3231036,,,,,,,,2.076769,0.7721336,-2.310288,2.696192,1,,999,999,0
279.31,22466,48,NOERROR,0,0,,,-0.947445,-0.3515625,-0.2636719,-4.833984,-0.3231036,,,,,,,,1.957279,1.021032,-2.579139,2.771937,1,,999,999,0
279.322,22467,48,NOERROR,0,0,,,-0.947445,-0.3515625,-0.2636719,-4.833984,-0.3222044,,,,,,,,2.065309,0.702808,-2.116185,2.614429,1,,999,999,0
