DeviceID: MARS-HOMER
runTime,packetNumber,status,errorString,limb,calib,limbkinparam,limbdynparam,angle1,angle2,angle3,angle4,force,epx,epy,epz,phi1,phi2,phi3,imuangle1,imuangle2,imuangle3,marbtn,calibbtn
128.873,9706,35,NOERROR,2,1,1,0,-88.58381,-0.6939659,-99.06738,68.12994,15.52772,0.01051939,-0.4254977,0.2925401,-88.58381,22.13303,-55.10864,-88,-1,6,1,1
128.887,9707,35,NOERROR,2,1,1,0,-88.58381,-0.6939659,-99.06738,68.12994,15.53728,0.01051939,-0.4254977,0.2925401,-88.58381,22.13303,-55.10864,-88,0,6,1,1
128.9,9708,35,NOERROR,2,1,1,0,-88.58381,-0.6939659,-99.15527,68.12994,15.53402,0.01050852,-0.425058,0.2924641,-88.58381,22.22806,-55.35456,-88,-1,6,1,1
128.913,9709,35,NOERROR,2,1,1,0,-88.58381,-0.6939659,-99.15527,68.12994,15.53853,0.01050852,-0.425058,0.2924641,-88.58381,22.22806,-55.35456,-88,-1,7,1,1
128.926,9710,35,NOERROR,2,1,1,0,-88.58381,-0.6939659,-99.15527,68.12994,15.53853,0.01050852,-0.425058,0.2924641,-88.58381,22.22806,-55.35456,-88,-1,6,1,1
128.94,9711,35,NOERROR,2,1,1,0,-88.58381,-0.6939659,-99.15527,68.12994,15.54358,0.01050852,-0.425058,0.2924641,-88.58381,22.22806,-55.35456,-88,-1,6,1,1
128.953,9712,35,NOERROR,2,1,1,0,-88.58381,-0.6939659,-99.15527,68.12994,15.54024,0.01050852,-0.425058,0.2924641,-88.58381,22.22806,-55.35456,-88,-1,6,1,1
128.966,9713,35,NOERROR,2,1,1,0,-88.58381,-0.6939659,-99.15527,68.12994,15.54537,0.01050852,-0.425058,0.2924641,-88.58381,22.22806,-55.35456,-88,-1,6,1,1
128.979,9714,35,NOERROR,2,1,1,0,-88.58381,-0.6939659,-99.15527,68.12994,15.53456,0.01050852,-0.425058,0.2924641,-88.58381,22.22806,-55.35456,-88,-1,6,1,1
128.993,9715,35,NOERROR,2,1,1,0,-88.5834,-0.6939659,-99.24316,68.12994,15.52749,0.01050069,-0.4246183,0.2923874,-88.5834,22.32277,-55.59944,-88,-1,6,1,1
129.006,9716,35,NOERROR,2,1,1,0,-88.5834,-0.6939659,-99.24316,68.12994,15.53107,0.01050069,-0.4246183,0.2923874,-88.5834,22.32277,-55.59944,-88,-1,6,1,1
129.019,9717,35,NOERROR,2,1,1,0,-88.5834,-0.6939659,-99.24316,68.12994,15.51692,0.01050069,-0.4246183,0.2923874,-88.5834,22.32277,-55.59944,-88,-1,6,1,1
129.032,9718,35,NOERROR,2,1,1,0,-88.5834,-0.6939659,-99.24316,68.12994,15.51731,0.01050069,-0.4246183,0.2923874,-88.5834,22.32277,-55.59944,-88,0,5,1,1
129.046,9719,35,NOERROR,2,1,1,0,-88.5834,-0.6939659,-99.24316,68.12994,15.50767,0.01050069,-0.4246183,0.2923874,-88.5834,22.32277,-55.59944,-88,-1,6,1,1
129.059,9720,35,NOERROR,2,1,1,0,-88.5834,-0.6939659,-99.24316,68.12994,15.50441,0.01050069,-0.4246183,0.2923874,-88.5834,22.32277,-55.59944,-88,-1,7,1,1
129.072,9721,35,NOERROR,2,1,1,0,-88.5834,-0.6939659,-99.33105,68.12994,15.50122,0.01048982,-0.4241788,0.29231,-88.5834,22.41717,-55.84327,-88,0,6,1,1
129.085,9722,35,NOERROR,2,1,1,0,-88.5834,-0.6939659,-99.33105,68.12994,15.50293,0.01048982,-0.4241788,0.29231,-88.5834,22.41717,-55.84327,-88,-1,6,1,1
129.099,9723,35,NOERROR,2,1,1,0,-88.5834,-0.6939659,-99.33105,68.12994,15.49376,0.01048982,-0.4241788,0.29231,-88.5834,22.41717,-55.84327,-88,-1,6,1,1
129.112,9724,35,NOERROR,2,1,1,0,-88.58298,-0.6939659,-99.33105,68.12994,15.48047,0.01049291,-0.4241787,0.29231,-88.58298,22.41717,-55.84327,-88,0,6,1,1
129.125,9725,35,NOERROR,2,1,1,0,-88.58298,-0.6939659,-99.33105,68.12994,15.48389,0.01049291,-0.4241787,0.29231,-88.58298,22.41717,-55.84327,-88,-1,6,1,1
129.138,9726,35,NOERROR,2,1,1,0,-88.58298,-0.6939659,-99.33105,68.12994,15.46796,0.01049291,-0.4241787,0.29231,-88.58298,22.41717,-55.84327,-88,-1,6,1,1
129.152,9727,35,NOERROR,2,1,1,0,-88.58298,-0.6939659,-99.33105,68.12994,15.46765,0.01049291,-0.4241787,0.29231,-88.58298,22.41717,-55.84327,-88,0,5,1,1
129.165,9728,35,NOERROR,2,1,1,0,-88.58298,-0.6939659,-99.41895,68.12994,15.44363,0.01048204,-0.4237393,0.292232,-88.58298,22.51125,-56.08603,-88,-1,6,1,1
129.178,9729,35,NOERROR,2,1,1,0,-88.58298,-0.6939659,-99.41895,68.12994,15.43065,0.01048204,-0.4237393,0.292232,-88.58298,22.51125,-56.08603,-88,-1,6,1,1
129.191,9730,35,NOERROR,2,1,1,0,-88.58298,-0.6939659,-99.41895,68.12994,15.42987,0.01048204,-0.4237393,0.292232,-88.58298,22.51125,-56.08603,-88,-1,6,1,1
129.205,9731,35,NOERROR,2,1,1,0,-88.58298,-0.6939659,-99.41895,68.12994,15.42179,0.01048204,-0.4237393,0.292232,-88.58298,22.51125,-56.08603,-88,-1,6,1,1
129.218,9732,35,NOERROR,2,1,1,0,-88.58257,-0.6939659,-99.41895,68.12994,15.41472,0.01048512,-0.4237393,0.292232,-88.58257,22.51125,-56.08603,-88,-1,6,1,1
129.231,9733,35,NOERROR,2,1,1,0,-88.58257,-0.6060753,-99.41895,68.12994,15.40205,0.0104962,-0.4241869,0.2915815,-88.58257,22.50779,-55.8207,-88,0,6,1,1
129.244,9734,35,NOERROR,2,1,1,0,-88.58257,-0.6060753,-99.41895,68.21783,15.40423,0.0104962,-0.4241869,0.2915815,-88.58257,22.50779,-55.8207,-88,0,5,1,1
129.258,9735,35,NOERROR,2,1,1,0,-88.58257,-0.6060753,-99.41895,68.21783,15.39311,0.0104962,-0.4241869,0.2915815,-88.58257,22.50779,-55.8207,-88,0,5,1,1
129.271,9736,35,NOERROR,2,1,1,0,-88.58215,-0.6060753,-99.50684,68.21783,15.39816,0.01048835,-0.4237475,0.2915034,-88.58215,22.60195,-56.06347,-88,0,5,1,1
129.284,9737,35,NOERROR,2,1,1,0,-88.58215,-0.6060753,-99.50684,68.21783,15.37858,0.01048835,-0.4237475,0.2915034,-88.58215,22.60195,-56.06347,-88,-1,6,1,1
129.297,9738,35,NOERROR,2,1,1,0,-88.58174,-0.6060753,-99.50684,68.21783,15.35713,0.01049144,-0.4237474,0.2915034,-88.58174,22.60197,-56.06344,-88,0,6,1,0
129.311,9739,35,NOERROR,2,1,1,0,-88.58132,-0.6060753,-99.50684,68.21783,15.34873,0.01049452,-0.4237473,0.2915034,-88.58132,22.60195,-56.06347,-88,-1,7,1,0
129.324,9740,35,NOERROR,2,1,1,0,-88.58049,-0.6060753,-99.50684,68.21783,15.3405,0.01050068,-0.4237472,0.2915034,-88.58049,22.60197,-56.06344,-88,-1,7,1,0
129.337,9741,35,NOERROR,2,1,1,0,-88.57967,-0.6060753,-99.50684,68.21783,15.33272,0.01050674,-0.423747,0.2915034,-88.57967,22.60197,-56.06344,-88,0,5,1,0
129.35,9742,35,NOERROR,2,1,1,0,-88.57841,-0.6060753,-99.59473,68.21783,15.32736,0.01050514,-0.4233075,0.2914247,-88.57841,22.69583,-56.30518,-88,-1,6,1,0
129.364,9743,35,NOERROR,2,1,1,0,-88.57676,-0.6060753,-99.59473,68.21783,15.32736,0.01051735,-0.4233072,0.2914247,-88.57676,22.69583,-56.30518,-88,0,5,1,0
129.377,9744,35,NOERROR,2,1,1,0,-88.5751,-0.6060753,-99.59473,68.21783,15.32277,0.01052966,-0.4233069,0.2914247,-88.5751,22.69583,-56.30518,-88,-1,6,1,0
129.39,9745,35,NOERROR,2,1,1,0,-88.57344,-0.6060753,-99.59473,68.21783,15.33373,0.01054187,-0.4233066,0.2914247,-88.57344,22.69583,-56.30518,-88,0,5,1,0
129.403,9746,35,NOERROR,2,1,1,0,-88.57219,-0.6060753,-99.59473,68.21783,15.34524,0.01055111,-0.4233064,0.2914247,-88.57219,22.69583,-56.30515,-88,0,6,1,0
129.417,9747,35,NOERROR,2,1,1,0,-88.57178,-0.6060753,-99.59473,68.21783,15.33847,0.01055413,-0.4233063,0.2914247,-88.57178,22.69583,-56.30518,-88,0,6,1,0
129.43,9748,35,NOERROR,2,1,1,0,-88.57137,-0.6060753,-99.59473,68.21783,15.34718,0.01055721,-0.4233063,0.2914247,-88.57137,22.69583,-56.30515,-88,-1,5,1,0
129.443,9749,35,NOERROR,2,1,1,0,-88.57095,-0.6060753,-99.59473,68.21783,15.33972,0.01056029,-0.4233062,0.2914247,-88.57095,22.69583,-56.30518,-88,-1,6,1,0
129.456,9750,35,NOERROR,2,1,1,0,-88.57053,-0.6060753,-99.59473,68.21783,15.33972,0.01056337,-0.4233061,0.2914247,-88.57053,22.69583,-56.30518,-88,-1,6,1,0
129.47,9751,35,NOERROR,2,1,1,0,-88.57053,-0.6060753,-99.59473,68.21783,15.3429,0.01056337,-0.4233061,0.2914247,-88.57053,22.69583,-56.30518,-88,-1,6,1,0
129.483,9752,35,NOERROR,2,1,1,0,-88.57053,-0.6060753,-99.59473,68.21783,15.36777,0.01056337,-0.4233061,0.2914247,-88.57053,22.69583,-56.30518,-88,-1,6,1,0
129.496,9753,35,NOERROR,2,1,1,0,-88.57053,-0.6060753,-99.59473,68.21783,15.35184,0.01056337,-0.4233061,0.2914247,-88.57053,22.69583,-56.30518,-88,-1,7,1,0
129.509,9754,35,NOERROR,2,1,1,0,-88.57053,-0.6060753,-99.59473,68.21783,15.37562,0.01056337,-0.4233061,0.2914247,-88.57053,22.69583,-56.30518,-88,-1,6,1,0
129.523,9755,35,NOERROR,2,1,1,0,-88.57053,-0.6060753,-99.59473,68.21783,15.38627,0.01056337,-0.4233061,0.2914247,-88.57053,22.69583,-56.30518,-88,0,9,1,0
129.536,9756,35,NOERROR,2,1,1,0,-88.57053,-0.6060753,-99.59473,68.21783,15.39031,0.01056337,-0.4233061,0.2914247,-88.57053,22.69583,-56.30518,-88,1,3,1,0
129.549,9757,35,NOERROR,2,1,1,0,-88.57053,-0.6060753,-99.59473,68.21783,15.39645,0.01056337,-0.4233061,0.2914247,-88.57053,22.69583,-56.30518,-88,0,6,1,0
129.562,9758,35,NOERROR,2,1,1,0,-88.57011,-0.6060753,-99.50684,68.21783,15.40563,0.01057741,-0.4237452,0.2915034,-88.57011,22.60195,-56.06344,-88,0,6,1,0
129.576,9759,35,NOERROR,2,1,1,0,-88.57011,-0.6939659,-99.50684,68.21783,15.40151,0.01056624,-0.4232977,0.2921533,-88.57011,22.60501,-56.32776,-88,-1,7,1,1
129.589,9760,35,NOERROR,2,1,1,0,-88.57011,-0.6939659,-99.50684,68.21783,15.40151,0.01056624,-0.4232977,0.2921533,-88.57011,22.60501,-56.32776,-88,-1,6,1,1
129.602,9761,35,NOERROR,2,1,1,0,-88.57011,-0.6939659,-99.50684,68.21783,15.40065,0.01056624,-0.4232977,0.2921533,-88.57011,22.60501,-56.32776,-88,-1,6,1,1
129.615,9762,35,NOERROR,2,1,1,0,-88.57011,-0.6939659,-99.50684,68.21783,15.3684,0.01056624,-0.4232977,0.2921533,-88.57011,22.60501,-56.32776,-88,0,6,1,1
129.629,9763,35,NOERROR,2,1,1,0,-88.57011,-0.6939659,-99.50684,68.21783,15.36622,0.01056624,-0.4232977,0.2921533,-88.57011,22.60501,-56.32776,-88,-1,6,1,1
129.642,9764,35,NOERROR,2,1,1,0,-88.57011,-0.6939659,-99.50684,68.21783,15.35145,0.01056624,-0.4232977,0.2921533,-88.57011,22.60501,-56.32776,-88,-1,6,1,1
129.655,9765,35,NOERROR,2,1,1,0,-88.57011,-0.6939659,-99.50684,68.21783,15.32814,0.01056624,-0.4232977,0.2921533,-88.57011,22.60501,-56.32776,-88,-1,6,1,1
129.668,9766,35,NOERROR,2,1,1,0,-88.57011,-0.6939659,-99.50684,68.21783,15.3356,0.01056624,-0.4232977,0.2921533,-88.57011,22.60501,-56.32776,-88,-1,6,1,1
129.682,9767,35,NOERROR,2,1,1,0,-88.57011,-0.6939659,-99.50684,68.21783,15.32052,0.01056624,-0.4232977,0.2921533,-88.57011,22.60501,-56.32776,-88,-1,6,1,1
129.695,9768,35,NOERROR,2,1,1,0,-88.57011,-0.6939659,-99.50684,68.21783,15.32138,0.01056624,-0.4232977,0.2921533,-88.57011,22.60501,-56.32776,-88,-1,7,1,1
129.708,9769,35,NOERROR,2,1,1,0,-88.57011,-0.6939659,-99.50684,68.21783,15.33226,0.01056624,-0.4232977,0.2921533,-88.57011,22.60501,-56.32776,-88,-1,7,1,1
129.721,9770,35,NOERROR,2,1,1,0,-88.57011,-0.6939659,-99.59473,68.21783,15.32402,0.01055528,-0.4228586,0.2920739,-88.57011,22.69849,-56.56844,-88,-1,7,1,1
129.735,9771,35,NOERROR,2,1,1,0,-88.57011,-0.6939659,-99.59473,68.21783,15.33552,0.01055528,-0.4228586,0.2920739,-88.57011,22.69849,-56.56844,-87,-1,7,1,1
129.748,9772,35,NOERROR,2,1,1,0,-88.57011,-0.6939659,-99.59473,68.21783,15.32845,0.01055528,-0.4228586,0.2920739,-88.57011,22.69849,-56.56844,-88,-1,7,1,1
129.761,9773,35,NOERROR,2,1,1,0,-88.57011,-0.6939659,-99.59473,68.30573,15.32736,0.01055528,-0.4228586,0.2920739,-88.57011,22.69849,-56.56844,-87,-1,7,1,1
129.774,9774,35,NOERROR,2,1,1,0,-88.57011,-0.6939659,-99.68262,68.30573,15.33544,0.01054432,-0.4224196,0.2919938,-88.57011,22.79165,-56.80817,-87,-2,7,1,1
129.788,9775,35,NOERROR,2,1,1,0,-88.57011,-0.6939659,-99.68262,68.30573,15.33995,0.01054432,-0.4224196,0.2919938,-88.57011,22.79165,-56.80817,-87,-1,6,1,1
129.801,9776,35,NOERROR,2,1,1,0,-88.57011,-0.6939659,-99.77051,68.39362,15.34539,0.01053337,-0.4219807,0.2919131,-88.57011,22.88451,-57.04687,-87,-1,6,1,1
129.814,9777,35,NOERROR,2,1,1,0,-88.57011,-0.6939659,-99.77051,68.39362,15.34943,0.01053337,-0.4219807,0.2919131,-88.57011,22.88451,-57.04687,-88,-2,7,1,1
129.827,9778,35,NOERROR,2,1,1,0,-88.57011,-0.6060753,-99.8584,68.39362,15.36878,0.01053357,-0.421989,0.2911845,-88.57011,22.97564,-57.02427,-87,-1,6,1,1
129.841,9779,35,NOERROR,2,1,1,0,-88.57011,-0.6060753,-99.8584,68.39362,15.3785,0.01053357,-0.421989,0.2911845,-88.57011,22.97564,-57.02427,-88,-1,6,1,1
129.854,9780,35,NOERROR,2,1,1,0,-88.57011,-0.6060753,-99.94629,68.39362,15.39832,0.01052262,-0.4215502,0.2911031,-88.57011,23.06833,-57.26198,-87,-1,6,1,1
129.867,9781,35,NOERROR,2,1,1,0,-88.57011,-0.5181847,-99.94629,68.39362,15.40539,0.01053375,-0.4219961,0.2904559,-88.57011,23.06673,-57.00156,-88,-1,5,1,1
129.88,9782,35,NOERROR,2,1,1,0,-88.57011,-0.5181847,-99.94629,68.39362,15.40998,0.01053375,-0.4219961,0.2904559,-88.57011,23.06673,-57.00156,-88,-1,5,1,1
129.894,9783,35,NOERROR,2,1,1,0,-88.57011,-0.430294,-100.0342,68.39362,15.4284,0.0105339,-0.4220022,0.2897273,-88.57011,23.15779,-56.9788,-88,-1,5,1,1
129.907,9784,35,NOERROR,2,1,1,0,-88.57011,-0.430294,-100.0342,68.39362,15.42832,0.0105339,-0.4220022,0.2897273,-88.57011,23.15779,-56.9788,-88,-1,5,1,1
129.92,9785,35,NOERROR,2,1,1,0,-88.57011,-0.3424034,-100.0342,68.39362,15.43228,0.01054498,-0.422446,0.2890794,-88.57011,23.15553,-56.71729,-88,-1,5,1,1
129.933,9786,35,NOERROR,2,1,1,0,-88.57011,-0.3424034,-100.0342,68.39362,15.43586,0.01054498,-0.422446,0.2890794,-88.57011,23.15553,-56.71729,-88,-1,5,1,1
129.947,9787,35,NOERROR,2,1,1,0,-88.57011,-0.2545128,-100.0342,68.39362,15.44005,0.01055603,-0.4228887,0.2884308,-88.57011,23.15271,-56.4547,-88,-1,5,1,1
129.96,9788,35,NOERROR,2,1,1,0,-88.57011,-0.2545128,-100.0342,68.39362,15.44208,0.01055603,-0.4228887,0.2884308,-88.57011,23.15271,-56.4547,-88,-1,5,1,1
129.973,9789,35,NOERROR,2,1,1,0,-88.57011,-0.2545128,-100.0342,68.39362,15.44456,0.01055603,-0.4228887,0.2884308,-88.57011,23.15271,-56.4547,-88,-1,5,1,1
129.986,9790,35,NOERROR,2,1,1,0,-88.57011,-0.1666222,-99.94629,68.39362,15.44223,0.01057803,-0.4237698,0.2878603,-88.57011,23.05495,-55.94935,-88,-1,5,1,1
130,9791,35,NOERROR,2,1,1,0,-88.57011,-0.1666222,-99.94629,68.30573,15.44239,0.01057803,-0.4237698,0.2878603,-88.57011,23.05495,-55.94935,-88,0,4,1,1
130.013,9792,35,NOERROR,2,1,1,0,-88.57011,-0.07873154,-99.8584,68.30573,15.44239,0.0106,-0.4246503,0.2872871,-88.57011,22.95549,-55.43978,-88,0,4,1,1
130.026,9793,35,NOERROR,2,1,1,0,-88.57011,-0.07873154,-99.8584,68.30573,15.44153,0.0106,-0.4246503,0.2872871,-88.57011,22.95549,-55.43978,-88,0,5,1,1
130.039,9794,35,NOERROR,2,1,1,0,-88.57011,-0.07873154,-99.77051,68.21783,15.43974,0.01061098,-0.4250899,0.2873638,-88.57011,22.86002,-55.19492,-88,0,3,1,1
130.053,9795,35,NOERROR,2,1,1,0,-88.57011,0.009159088,-99.68262,68.12994,15.43858,0.01063294,-0.4259699,0.2867865,-88.57011,22.75808,-54.67887,-89,0,4,1,1
130.066,9796,35,NOERROR,2,1,1,0,-88.57011,0.009159088,-99.59473,68.04205,15.44176,0.01064393,-0.4264099,0.2868612,-88.57011,22.66152,-54.43073,-89,0,4,1,1
130.079,9797,35,NOERROR,2,1,1,0,-88.57011,0.009159088,-99.50684,68.04205,15.44503,0.01065491,-0.42685,0.2869352,-88.57011,22.5646,-54.18145,-88,0,4,1,1
130.092,9798,35,NOERROR,2,1,1,0,-88.57011,0.009159088,-99.41895,67.86627,15.44845,0.0106659,-0.4272901,0.2870085,-88.57011,22.46734,-53.93106,-89,0,3,1,1
130.106,9799,35,NOERROR,2,1,1,0,-88.57011,0.009159088,-99.33105,67.77838,15.4528,0.01067689,-0.4277304,0.2870811,-88.57011,22.36974,-53.67952,-89,0,3,1,1
130.119,9800,35,NOERROR,2,1,1,0,-88.57011,0.009159088,-99.24316,67.69049,15.45544,0.01068788,-0.4281709,0.2871531,-88.57011,22.27176,-53.42681,-89,0,3,1,1
130.132,9801,35,NOERROR,2,1,1,0,-88.57011,0.009159088,-99.06738,67.51471,15.46345,0.01070988,-0.429052,0.287295,-88.57011,22.07473,-52.9178,-89,0,3,1,1
130.146,9802,35,NOERROR,2,1,1,0,-88.57011,0.009159088,-98.97949,67.42682,15.46897,0.01072088,-0.4294927,0.2873649,-88.57011,21.97563,-52.66146,-89,0,3,1,1
130.159,9803,35,NOERROR,2,1,1,0,-88.57011,0.009159088,-98.80371,67.25104,15.47759,0.01074289,-0.4303745,0.2875028,-88.57011,21.77625,-52.14511,-89,0,3,1,1
130.172,9804,35,NOERROR,2,1,1,0,-88.57011,-0.07873154,-98.62793,66.98737,15.48327,0.01075389,-0.4308151,0.2882993,-88.57011,21.58725,-51.90821,-89,0,3,1,1
130.185,9805,35,NOERROR,2,1,1,0,-88.57011,-0.07873154,-98.45215,66.81158,15.49259,0.01077591,-0.4316975,0.2884331,-88.57011,21.38565,-51.38416,-89,0,3,1,1
130.199,9806,35,NOERROR,2,1,1,0,-88.57011,-0.1666222,-98.27637,66.54791,15.49741,0.01078689,-0.4321373,0.2892276,-88.57011,21.1958,-51.14333,-89,1,3,1,1
130.212,9807,35,NOERROR,2,1,1,0,-88.57011,-0.1666222,-98.10059,66.37213,15.50425,0.01080893,-0.4330204,0.2893574,-88.57011,20.99192,-50.61134,-89,1,3,1,1
130.225,9808,35,NOERROR,2,1,1,0,-88.57011,-0.2545128,-97.9248,66.10846,15.51016,0.01081989,-0.4334593,0.2901498,-88.57011,20.80113,-50.36642,-89,1,3,1,1
130.238,9809,35,NOERROR,2,1,1,0,-88.57011,-0.3424034,-97.74902,65.84479,15.51257,0.01083082,-0.4338973,0.2909417,-88.57011,20.61009,-50.12007,-89,1,3,1,1
130.252,9810,35,NOERROR,2,1,1,0,-88.57011,-0.430294,-97.48535,65.58112,15.51754,0.01085276,-0.4347762,0.2917946,-88.57011,20.31512,-49.60006,-89,1,3,1,1
130.265,9811,35,NOERROR,2,1,1,0,-88.57011,-0.5181847,-97.30957,65.31744,15.52151,0.01086365,-0.4352122,0.2925843,-88.57011,20.1232,-49.3494,-89,1,3,1,1
130.278,9812,35,NOERROR,2,1,1,0,-88.57011,-0.6060753,-97.0459,65.05377,15.525,0.01088554,-0.4360894,0.2934332,-88.57011,19.82604,-48.82057,-89,1,2,1,1
130.291,9813,35,NOERROR,2,1,1,0,-88.57011,-0.6939659,-96.78223,64.87799,15.525,0.01090742,-0.4369659,0.2942793,-88.57011,19.52729,-48.28571,-89,1,3,1,1
130.305,9814,35,NOERROR,2,1,1,0,-88.57011,-0.7818565,-96.51855,64.61432,15.5264,0.01092928,-0.4378416,0.2951227,-88.57011,19.22695,-47.74461,-89,1,3,1,1
130.318,9815,35,NOERROR,2,1,1,0,-88.57011,-0.9576378,-96.25488,64.35065,15.52399,0.01093978,-0.4382622,0.2966362,-88.57011,18.94538,-47.50616,-89,2,3,1,1
130.331,9816,35,NOERROR,2,1,1,0,-88.57011,-1.133419,-95.99121,64.17487,15.52462,0.01095017,-0.4386783,0.2981489,-88.57011,18.66362,-47.26605,-89,1,3,1,1
130.344,9817,35,NOERROR,2,1,1,0,-88.57011,-1.22131,-95.72754,63.8233,15.52065,0.01097191,-0.4395492,0.2989868,-88.57011,18.36031,-46.71194,-89,0,4,1,1
130.358,9818,35,NOERROR,2,1,1,0,-88.57011,-1.397091,-95.37598,63.55963,15.51063,0.01099319,-0.440402,0.3005503,-88.57011,17.96841,-46.17404,-89,1,4,1,1
130.371,9819,35,NOERROR,2,1,1,0,-88.57011,-1.572872,-95.1123,63.29596,15.50114,0.01100331,-0.4408075,0.3020594,-88.57011,17.68523,-45.92542,-89,0,4,1,1
130.384,9820,35,NOERROR,2,1,1,0,-88.57011,-1.748653,-94.84863,63.03229,15.48847,0.01101332,-0.4412085,0.3035677,-88.57011,17.4018,-45.67494,-89,1,4,1,1
130.397,9821,35,NOERROR,2,1,1,0,-88.57011,-1.924435,-94.49707,62.85651,15.47068,0.01103429,-0.4420485,0.3051254,-88.57011,17.00706,-45.12298,-89,0,5,1,1
130.411,9822,35,NOERROR,2,1,1,0,-88.57011,-2.188107,-94.2334,62.59283,15.45195,0.01103233,-0.4419701,0.30731,-88.57011,16.74776,-45.19117,-89,1,5,1,1
130.424,9823,35,NOERROR,2,1,1,0,-88.57011,-2.363888,-93.96973,62.32916,15.42855,0.01104196,-0.4423557,0.3088157,-88.57011,16.46361,-44.93508,-89,1,5,1,1
130.437,9824,35,NOERROR,2,1,1,0,-88.57011,-2.62756,-93.61816,62.06549,15.4057,0.01105066,-0.4427041,0.3110484,-88.57011,16.09287,-44.69962,-89,1,4,1,1
130.45,9825,35,NOERROR,2,1,1,0,-88.57011,-2.803341,-93.35449,61.80182,15.4057,0.01106001,-0.4430787,0.3125523,-88.57011,15.80827,-44.43974,-89,1,4,1,1
130.464,9826,35,NOERROR,2,1,1,0,-88.57011,-3.067013,-93.09082,61.62604,15.37967,0.01105722,-0.4429668,0.3147354,-88.57011,15.54918,-44.50676,-89,0,5,1,1
130.477,9827,35,NOERROR,2,1,1,0,-88.57011,-3.330685,-92.82715,61.36237,15.35394,0.01105417,-0.4428449,0.3169179,-88.57011,15.28987,-44.57319,-89,0,5,1,1
130.49,9828,35,NOERROR,2,1,1,0,-88.57011,-3.506466,-92.56348,61.09869,15.32806,0.01106308,-0.4432018,0.3184201,-88.57011,15.00541,-44.31117,-88,0,5,1,1
130.503,9829,35,NOERROR,2,1,1,0,-88.57011,-3.770138,-92.21191,60.83502,15.30412,0.0110707,-0.4435069,0.3206485,-88.57011,14.63431,-44.06922,-88,0,5,1,1
130.517,9830,35,NOERROR,2,1,1,0,-88.57011,-4.03381,-91.94824,60.57135,15.2836,0.01106698,-0.4433582,0.3228293,-88.57011,14.37509,-44.13469,-88,0,4,1,1
130.53,9831,35,NOERROR,2,1,1,0,-88.57011,-4.297482,-91.68457,60.21979,15.2648,0.01106302,-0.4431995,0.3250095,-88.57011,14.11557,-44.19961,-88,0,5,1,1
130.543,9832,35,NOERROR,2,1,1,0,-88.57011,-4.561153,-91.4209,59.95612,15.25345,0.01105881,-0.4430307,0.3271888,-88.57011,13.8558,-44.26394,-88,0,5,1,1
130.556,9833,35,NOERROR,2,1,1,0,-88.57011,-4.912716,-91.15723,59.51666,15.24031,0.01104173,-0.4423463,0.3300466,-88.57011,13.619,-44.65522,-88,0,4,1,1
130.57,9834,35,NOERROR,2,1,1,0,-88.57011,-5.176388,-90.80566,59.1651,15.23775,0.01104801,-0.4425979,0.3322709,-88.57011,13.24864,-44.41181,-88,0,4,1,1
130.583,9835,35,NOERROR,2,1,1,0,-88.57011,-5.44006,-90.54199,58.81354,15.23775,0.01104296,-0.4423957,0.3344475,-88.57011,12.98801,-44.47426,-89,1,3,1,1
130.596,9836,35,NOERROR,2,1,1,0,-88.57011,-5.703732,-90.19043,58.37408,15.23915,0.01104874,-0.4426275,0.3366692,-88.57011,12.61769,-44.22865,-88,0,3,1,1
130.609,9837,35,NOERROR,2,1,1,0,-88.57011,-6.055294,-89.83887,57.93463,15.24311,0.01104129,-0.442329,0.3395685,-88.57011,12.26992,-44.31068,-88,0,4,1,1
130.623,9838,35,NOERROR,2,1,1,0,-88.57011,-6.318966,-89.5752,57.49518,15.25329,0.01103541,-0.4420934,0.3417417,-88.57011,12.00882,-44.37155,-88,0,4,1,1
130.636,9839,35,NOERROR,2,1,1,0,-88.57011,-6.670528,-89.22363,57.14362,15.26565,0.01102719,-0.4417639,0.3446375,-88.57011,11.66026,-44.45182,-88,0,3,1,1
130.649,9840,35,NOERROR,2,1,1,0,-88.57011,-7.022091,-88.78418,56.70416,15.2829,0.0110296,-0.4418605,0.3475768,-88.57011,11.20326,-44.22334,-88,0,3,1,1
130.662,9841,35,NOERROR,2,1,1,0,-88.57011,-7.285763,-88.43262,56.26471,15.30537,0.01103389,-0.4420323,0.3497905,-88.57011,10.83334,-43.97309,-88,0,3,1,1
130.676,9842,35,NOERROR,2,1,1,0,-88.57011,-7.637325,-87.99316,55.82526,15.32394,0.01103553,-0.442098,0.3527245,-88.57011,10.37626,-43.74066,-88,0,4,1,1
130.689,9843,35,NOERROR,2,1,1,0,-88.57011,-7.988888,-87.6416,55.3858,15.34384,0.01102564,-0.4417019,0.355612,-88.57011,10.02771,-43.81865,-88,0,3,1,1
130.702,9844,35,NOERROR,2,1,1,0,-88.57011,-8.34045,-87.20215,54.94635,15.36777,0.0110264,-0.4417323,0.3585405,-88.57011,9.57074,-43.58369,-88,0,3,1,1
130.715,9845,35,NOERROR,2,1,1,0,-88.57011,-8.692013,-86.7627,54.41901,15.3893,0.01102672,-0.441745,0.3614657,-88.57011,9.113774,-43.34672,-88,0,4,1,1
